CustomerID,Gender,SeniorCitizen,Age,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,CustomerSupportCalls,Churn
CUST-11203,Female,0,28,No,No,43,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,20.04,818.9,2,No
CUST-10344,Female,0,33,Yes,No,27,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two Year,No,Credit Card,64.57,1685.45,0,No
CUST-14340,Male,0,31,No,Yes,24,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Mailed Check,90.93,2138.36,2,No
CUST-15269,Male,0,43,No,No,63,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Transfer,91.28,5749.23,4,Yes
CUST-11575,Male,0,63,No,Yes,24,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One Year,No,Mailed Check,55.2,1263.76,1,No
CUST-12022,Male,0,42,No,Yes,41,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-Month,Yes,Mailed Check,54.4,2129.94,3,No
CUST-16618,Male,0,57,Yes,Yes,15,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Bank Transfer,26.03,365.95,0,No
CUST-15858,Female,0,41,No,No,18,Yes,Yes,DSL,No,No,No,No,No,No,Two Year,No,Electronic Check,54.15,957.09,3,Yes
CUST-13235,Male,0,40,Yes,Yes,72,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Transfer,19.16,1334.57,3,No
CUST-15460,Female,1,65,No,No,10,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,One Year,No,Bank Transfer,97.02,927.54,3,No
CUST-13011,Female,0,43,No,No,30,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Mailed Check,92.34,2664.44,3,Yes
CUST-12166,Female,0,31,No,No,65,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,Yes,Electronic Check,81.3,5122.8,5,No
CUST-10090,Male,0,22,Yes,Yes,12,Yes,No,DSL,No,No,No,No,Yes,No,Two Year,Yes,Credit Card,53.93,632.57,2,No
CUST-14857,Female,0,33,No,No,54,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,80.91,4175.05,1,Yes
CUST-14357,Male,0,58,No,Yes,19,No,No Phone Service,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Transfer,75.77,1426.0,5,No
CUST-12470,Male,0,37,Yes,No,72,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-Month,No,Electronic Check,83.26,5784.08,2,No
CUST-15123,Female,0,40,Yes,No,15,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Mailed Check,26.38,377.94,2,No
CUST-12609,Male,0,48,Yes,No,25,No,No Phone Service,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Transfer,80.75,1982.36,3,Yes
CUST-10624,Female,0,34,Yes,No,5,No,No Phone Service,Fiber Optic,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Credit Card,90.33,436.24,6,Yes
CUST-10069,Male,0,29,No,Yes,23,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One Year,No,Electronic Check,66.19,1448.94,0,Yes
CUST-10889,Female,0,29,No,Yes,34,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,Two Year,No,Mailed Check,81.17,2716.33,1,Yes
CUST-15345,Male,0,18,No,No,29,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Bank Transfer,61.0,1705.7,3,Yes
CUST-16841,Female,0,28,Yes,No,16,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Mailed Check,20.83,326.96,3,No
CUST-15003,Male,0,59,No,No,40,No,No Phone Service,Fiber Optic,No,No,No,No,No,No,One Year,No,Electronic Check,55.44,2095.15,2,No
CUST-16239,Female,1,82,No,No,72,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Transfer,80.97,5565.22,5,No
CUST-13949,Male,0,60,No,No,61,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,58.76,3429.79,0,Yes
CUST-13002,Male,0,57,Yes,No,42,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,Month-to-Month,No,Electronic Check,63.61,2663.1,2,No
CUST-10947,Female,0,52,No,No,24,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Transfer,28.96,686.11,1,No
CUST-10877,Male,0,40,No,No,23,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Two Year,Yes,Electronic Check,91.84,2076.72,5,Yes
CUST-15487,Male,0,58,No,No,12,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,21.81,261.42,6,Yes
CUST-16589,Female,1,83,Yes,No,22,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-Month,Yes,Mailed Check,50.03,1042.07,3,No
CUST-12481,Male,0,29,No,No,52,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,No,Two Year,No,Mailed Check,84.57,4183.81,3,No
CUST-10293,Male,0,41,Yes,No,29,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Credit Card,90.46,2543.61,3,Yes
CUST-13263,Male,0,52,Yes,No,36,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,62.07,2111.61,3,Yes
CUST-13717,Female,0,37,No,No,16,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One Year,No,Electronic Check,67.65,1056.31,0,Yes
CUST-10445,Female,0,46,No,Yes,19,Yes,No,Fiber Optic,No,No,No,No,No,No,One Year,No,Mailed Check,57.91,1039.76,3,No
CUST-14048,Male,0,63,Yes,No,60,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,One Year,No,Electronic Check,80.22,4719.65,1,No
CUST-13406,Female,0,22,Yes,No,72,Yes,No,Fiber Optic,No,Yes,No,Yes,No,No,Two Year,No,Electronic Check,79.19,5622.13,2,No
CUST-16971,Male,0,55,No,No,25,Yes,No,Fiber Optic,No,No,Yes,No,Yes,No,Two Year,Yes,Credit Card,69.23,1639.49,0,No
CUST-13834,Male,0,55,No,No,72,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Bank Transfer,75.03,5261.68,1,No
CUST-12926,Female,0,41,Yes,No,18,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Transfer,92.18,1569.5,2,Yes
CUST-15199,Female,0,26,No,No,17,Yes,No,DSL,No,No,No,Yes,No,No,One Year,No,Bank Transfer,50.36,829.45,1,No
CUST-15163,Male,0,20,Yes,Yes,21,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two Year,No,Bank Transfer,75.42,1589.52,1,Yes
CUST-12887,Female,0,54,No,No,59,No,No Phone Service,DSL,Yes,No,No,Yes,Yes,No,Two Year,Yes,Electronic Check,68.36,3852.6,1,No
CUST-15566,Female,1,77,No,No,71,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Transfer,69.86,4912.71,3,No
CUST-14690,Male,0,40,No,No,38,Yes,No,Fiber Optic,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Electronic Check,90.62,3418.36,3,Yes
CUST-13114,Male,0,50,Yes,Yes,63,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,One Year,Yes,Credit Card,83.89,5097.22,1,No
CUST-15253,Female,1,74,Yes,No,10,Yes,No,Fiber Optic,Yes,No,No,No,Yes,Yes,One Year,No,Electronic Check,78.2,762.44,7,Yes
CUST-14935,Male,0,62,Yes,No,11,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Mailed Check,97.01,1045.33,4,No
CUST-10367,Female,0,38,No,Yes,14,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-Month,No,Electronic Check,64.36,856.16,3,No
CUST-13439,Female,0,25,Yes,No,43,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Electronic Check,28.07,1192.03,1,No
CUST-15344,Male,0,57,Yes,No,23,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two Year,No,Credit Card,62.41,1384.96,6,No
CUST-12614,Male,0,53,Yes,Yes,49,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One Year,No,Electronic Check,70.9,3427.51,1,No
CUST-16329,Male,0,52,No,No,70,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,90.87,6213.6,1,No
CUST-14640,Male,1,76,Yes,Yes,13,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,One Year,Yes,Electronic Check,89.53,1155.69,3,No
CUST-14383,Male,0,64,No,No,26,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,19.9,501.37,2,No
CUST-16468,Female,0,22,No,No,24,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Month-to-Month,No,Electronic Check,92.29,2130.28,2,No
CUST-12271,Female,0,30,Yes,No,17,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Bank Transfer,73.33,,3,Yes
CUST-12337,Male,0,62,Yes,No,32,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Bank Transfer,79.92,2531.38,1,No
CUST-13454,Female,0,54,No,No,41,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One Year,Yes,Mailed Check,55.29,,1,No
CUST-13570,Female,0,39,No,Yes,44,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Two Year,No,Mailed Check,90.24,3969.34,1,Yes
CUST-12833,Female,0,41,No,No,2,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Electronic Check,78.55,156.1,1,Yes
CUST-16056,Male,0,50,No,No,26,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,18.0,453.43,5,No
CUST-16697,Male,0,34,Yes,Yes,72,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Transfer,18.0,1280.43,2,No
CUST-13025,Male,0,57,Yes,No,55,Yes,Yes,DSL,Yes,No,No,No,No,No,Two Year,No,Bank Transfer,56.55,3036.7,1,No
CUST-14236,Male,0,44,No,No,8,Yes,No,DSL,No,No,No,No,No,No,One Year,Yes,Mailed Check,41.66,330.28,0,No
CUST-11186,Male,0,56,Yes,No,4,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer,18.0,69.4,1,No
CUST-16566,Female,0,45,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-Month,Yes,Electronic Check,30.45,232.61,0,Yes
CUST-16086,Male,0,27,Yes,No,47,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,87.47,3903.56,0,No
CUST-12818,Male,0,47,No,No,45,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,Month-to-Month,No,Mailed Check,69.48,2991.62,7,No
CUST-16889,Female,0,33,Yes,No,9,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,Two Year,No,Mailed Check,81.02,713.1,3,No
CUST-15362,Male,0,55,No,No,27,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,74.0,2001.4,1,No
CUST-16903,Male,0,20,No,No,50,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-Month,Yes,Electronic Check,50.12,2369.59,3,No
CUST-10151,Female,0,27,No,No,51,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two Year,Yes,Electronic Check,70.28,3535.78,1,No
CUST-11858,Male,1,84,Yes,No,4,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,91.78,350.86,3,Yes
CUST-16204,Male,0,49,No,No,29,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Transfer,19.53,536.38,1,Yes
CUST-11033,Female,0,53,Yes,Yes,14,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Electronic Check,61.88,841.95,1,No
CUST-11383,Female,0,22,Yes,No,43,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,One Year,Yes,Mailed Check,77.19,3134.07,2,Yes
CUST-10915,Female,0,47,No,Yes,43,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Mailed Check,18.0,760.08,1,No
CUST-11305,Female,0,44,Yes,Yes,36,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Electronic Check,22.5,793.39,1,No
CUST-15417,Female,0,62,Yes,No,29,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,67.9,1921.95,3,Yes
CUST-13563,Male,0,21,Yes,No,23,Yes,No,Fiber Optic,No,No,Yes,No,No,No,One Year,Yes,Bank Transfer,61.88,1341.77,1,Yes
CUST-14996,Male,0,44,Yes,No,43,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two Year,No,Bank Transfer,85.42,3636.36,2,No
CUST-10509,Male,0,26,No,No,26,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,One Year,Yes,Electronic Check,97.0,2434.8,2,No
CUST-14154,Female,0,37,Yes,Yes,72,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Transfer,24.64,1714.69,3,No
CUST-15055,Male,1,78,Yes,No,20,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,19.34,387.48,1,No
CUST-14210,Female,0,46,Yes,No,20,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Electronic Check,76.3,1479.36,1,No
CUST-16034,Female,0,43,No,No,43,Yes,No,DSL,Yes,No,No,No,No,No,Two Year,No,Bank Transfer,47.83,1944.69,2,No
CUST-15776,Female,0,57,No,Yes,26,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,Yes,Mailed Check,62.34,1600.41,5,Yes
CUST-15078,Male,0,47,No,No,24,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Month-to-Month,No,Mailed Check,90.7,2076.66,2,No
CUST-10748,Female,0,43,Yes,Yes,35,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,68.96,2357.26,4,No
CUST-12272,Female,1,78,No,No,34,No,No Phone Service,Fiber Optic,Yes,No,Yes,No,No,Yes,Two Year,Yes,Mailed Check,87.68,2956.64,2,No
CUST-11398,Female,0,46,No,No,24,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Electronic Check,102.12,2352.47,4,No
CUST-14141,Female,0,27,No,No,21,No,No Phone Service,DSL,No,Yes,No,No,No,Yes,Two Year,Yes,Mailed Check,60.85,1258.26,1,No
CUST-11310,Male,0,46,Yes,No,20,Yes,No,Fiber Optic,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Transfer,80.3,1596.44,3,No
CUST-11611,Female,0,23,No,Yes,2,No,No Phone Service,DSL,Yes,Yes,No,No,Yes,No,One Year,Yes,Electronic Check,63.84,118.91,1,Yes
CUST-16198,Male,0,48,No,No,50,No,No Phone Service,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Mailed Check,89.92,4391.99,5,No
CUST-10911,Female,0,57,Yes,No,72,Yes,No,Fiber Optic,No,No,No,Yes,No,No,Two Year,No,Bank Transfer,81.48,5841.72,2,No
CUST-14483,Male,0,44,No,Yes,30,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Month-to-Month,Yes,Electronic Check,69.29,1973.55,8,Yes
CUST-12648,Female,0,45,No,No,46,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,One Year,Yes,Credit Card,69.29,3077.15,5,No
CUST-14513,Male,0,43,Yes,No,2,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Electronic Check,71.19,141.84,3,Yes
CUST-16725,Male,0,40,No,No,19,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-Month,No,Credit Card,51.0,967.6,3,Yes
CUST-16544,Male,0,28,No,No,44,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two Year,Yes,Electronic Check,70.13,2978.66,1,No
CUST-15101,Male,0,36,Yes,Yes,4,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer,20.61,71.92,1,No
CUST-12154,Female,0,60,No,No,72,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,One Year,Yes,Bank Transfer,77.53,5399.48,3,No
CUST-10471,Male,0,38,Yes,No,27,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,98.78,2531.41,2,Yes
CUST-10967,Male,1,84,Yes,No,38,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Transfer,55.44,1989.75,1,No
CUST-14129,Female,0,40,No,Yes,18,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Bank Transfer,23.03,390.6,1,Yes
CUST-15333,Male,0,33,Yes,No,27,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,28.29,730.89,1,No
CUST-14614,Male,0,28,Yes,No,48,Yes,Yes,DSL,No,No,Yes,No,No,No,Two Year,Yes,Electronic Check,64.52,2982.71,1,No
CUST-12210,Female,0,19,No,No,27,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Bank Transfer,100.06,2622.51,1,No
CUST-16663,Female,0,58,Yes,No,13,Yes,No,Fiber Optic,No,Yes,No,Yes,No,Yes,One Year,Yes,Electronic Check,84.18,1055.4,2,Yes
CUST-17011,Female,0,29,Yes,Yes,34,Yes,No,Fiber Optic,No,No,No,No,No,No,One Year,No,Electronic Check,64.74,2150.47,1,No
CUST-11961,Male,0,47,No,No,15,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-Month,No,Electronic Check,64.11,928.18,4,Yes
CUST-10896,Male,0,26,Yes,No,19,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Transfer,74.69,1410.82,1,No
CUST-16422,Female,0,49,Yes,Yes,59,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Mailed Check,19.87,1156.76,4,No
CUST-14296,Male,0,48,Yes,Yes,28,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,No,One Year,Yes,Mailed Check,83.55,2228.22,0,No
CUST-14522,Female,0,61,No,No,72,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-Month,No,Electronic Check,57.2,4107.76,4,No
CUST-11773,Female,1,73,Yes,No,19,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One Year,Yes,Credit Card,57.02,1080.52,1,No
CUST-11672,Female,0,44,No,No,22,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Bank Transfer,66.87,1458.43,4,Yes
CUST-10251,Female,0,38,No,No,46,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Electronic Check,74.18,3239.3,3,No
CUST-11209,Male,0,45,Yes,No,35,Yes,No,DSL,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,55.38,1920.7,0,No
CUST-12921,Male,0,56,Yes,No,18,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Transfer,21.75,370.93,3,Yes
CUST-16454,Female,0,21,Yes,No,8,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,25.72,192.94,1,Yes
CUST-12957,Male,0,35,Yes,No,50,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Mailed Check,34.61,1658.53,1,No
CUST-12526,Female,0,36,Yes,No,15,Yes,No,Fiber Optic,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Transfer,76.97,1092.28,3,Yes
CUST-13589,Male,1,65,No,Yes,44,Yes,No,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Electronic Check,76.66,3295.45,3,Yes
CUST-11128,Female,0,53,Yes,Yes,69,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,No,One Year,Yes,Electronic Check,78.38,5232.81,2,No
CUST-14984,Male,0,34,No,No,38,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Electronic Check,66.52,2442.98,1,Yes
CUST-15649,Male,1,74,Yes,No,65,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Electronic Check,93.3,5702.09,6,No
CUST-11593,Male,0,57,Yes,No,42,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,24.55,992.0,2,No
CUST-12107,Female,0,51,No,No,51,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-Month,No,Bank Transfer,68.6,3419.09,2,No
CUST-14635,Male,0,28,No,No,26,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,20.97,537.79,2,No
CUST-10057,Female,0,48,No,Yes,19,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Transfer,80.67,1472.21,5,No
CUST-11699,Female,0,41,Yes,No,53,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,27.75,1422.24,6,No
CUST-11322,Male,1,72,Yes,No,40,No,No Phone Service,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Electronic Check,92.21,3590.97,1,No
CUST-10176,Male,0,61,Yes,No,50,No,No Phone Service,DSL,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Transfer,57.4,2807.0,3,No
CUST-13204,Female,0,63,Yes,No,41,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,72.92,2856.54,1,No
CUST-13285,Female,0,38,No,No,17,Yes,No,Fiber Optic,No,Yes,No,No,No,No,One Year,No,Electronic Check,88.62,1425.56,3,No
CUST-13016,Female,1,78,No,No,24,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer,31.25,717.93,2,No
CUST-17012,Male,0,47,Yes,No,42,No,No Phone Service,Fiber Optic,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Electronic Check,86.73,3462.07,2,Yes
CUST-12815,Female,0,53,No,No,64,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-Month,No,Electronic Check,68.51,4274.22,3,Yes
CUST-10292,Female,1,72,No,No,72,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-Month,No,Mailed Check,60.14,4185.93,1,No
CUST-11142,Female,1,84,Yes,No,35,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Mailed Check,23.35,782.35,2,No
CUST-12669,Male,1,78,Yes,Yes,50,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-Month,No,Electronic Check,62.51,3117.4,3,No
CUST-14657,Male,0,26,No,No,70,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Transfer,27.87,1853.03,3,No
CUST-13296,Female,0,18,No,No,38,No,No Phone Service,DSL,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,55.61,2065.82,4,No
CUST-10183,Male,0,46,No,No,20,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two Year,Yes,Mailed Check,76.3,1483.04,3,Yes
CUST-11170,Male,0,28,Yes,No,49,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,20.43,965.47,0,Yes
CUST-13907,Female,0,51,No,No,25,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One Year,Yes,Credit Card,55.92,1323.22,4,Yes
CUST-13003,Female,0,28,No,No,34,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Bank Transfer,86.75,2818.9,1,No
CUST-16653,Female,0,43,Yes,No,19,Yes,No,Fiber Optic,Yes,No,No,No,Yes,Yes,Two Year,Yes,Electronic Check,89.35,1627.95,4,Yes
CUST-12077,Male,0,26,No,No,26,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Two Year,Yes,Mailed Check,76.97,1957.91,3,No
CUST-15329,Male,0,23,Yes,Yes,39,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Transfer,42.37,1585.24,1,No
CUST-15930,Female,1,84,No,No,59,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Electronic Check,23.17,1302.71,4,No
CUST-11086,Female,0,51,No,No,36,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer,25.64,868.54,1,No
CUST-12992,Male,1,74,Yes,Yes,43,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Transfer,19.17,798.96,1,No
CUST-16238,Female,0,37,No,Yes,20,Yes,No,DSL,Yes,No,No,No,Yes,No,One Year,No,Electronic Check,54.39,1031.4,3,Yes
CUST-11172,Male,0,36,Yes,No,16,Yes,No,DSL,No,No,No,No,No,No,Two Year,No,Electronic Check,50.8,794.93,0,No
CUST-14525,Female,0,30,No,No,60,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,No,Electronic Check,70.4,4031.54,2,No
CUST-13438,Male,0,60,No,No,10,Yes,No,Fiber Optic,No,Yes,No,Yes,No,No,Two Year,Yes,Mailed Check,80.77,783.13,4,Yes
