CustomerID,Gender,SeniorCitizen,Age,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,CustomerSupportCalls,Churn,AvgChargePerTenure,IsNewCustomer,HighSupportCalls,TotalAddonServices,ChargeVsTierAvg,IsMonthToMonth
CUST-15412,1,1,65,0,0,32,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,0,Electronic Check,18.24,565.74,1.0,Yes,17.679375,0,0,0,-4.506611359285262,1
CUST-13842,0,0,47,1,1,41,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,0,Mailed Check,21.67,856.53,6.0,No,20.890975609756097,0,1,0,-1.076611359285259,1
CUST-15421,1,1,76,1,0,51,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,0,Electronic Check,18.0,904.04,0.0,No,17.726274509803922,0,0,0,-4.746611359285261,0
CUST-14985,1,0,30,1,0,30,1,Yes,DSL,No,Yes,No,Yes,No,No,Two Year,1,Electronic Check,53.98,1612.98,2.0,No,53.766,0,0,2,-7.323532654792203,0
CUST-16853,1,0,60,0,0,37,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-Month,1,Electronic Check,51.52,1801.47,4.0,No,48.68837837837838,0,1,1,-9.783532654792197,1
CUST-13377,0,0,52,0,0,14,1,No,Fiber Optic,No,No,No,No,Yes,No,Two Year,1,Credit Card,63.78,836.9,1.0,No,59.778571428571425,0,0,1,-18.227610647851193,0
CUST-12899,1,0,22,1,0,9,1,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-Month,0,Bank Transfer,69.59,624.73,2.0,No,69.41444444444444,0,0,3,8.286467345207804,1
CUST-10373,1,0,55,0,0,15,1,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-Month,1,Credit Card,64.95,928.7,2.0,Yes,61.913333333333334,0,0,3,3.646467345207803,1
CUST-15019,1,0,39,0,1,55,0,No Phone Service,Fiber Optic,Yes,No,No,No,Yes,No,Two Year,1,Credit Card,78.84,4213.95,3.0,Yes,76.61727272727272,0,0,2,-3.167610647851191,0
CUST-15091,0,1,68,0,1,25,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,0,Electronic Check,23.84,575.38,0.0,No,23.0152,0,0,0,1.093388640714739,0
CUST-11188,1,0,32,0,0,59,1,No,DSL,No,Yes,No,No,Yes,No,Month-to-Month,0,Mailed Check,61.04,3566.21,6.0,No,60.4442372881356,0,1,2,-0.26353265479220056,1
CUST-10308,1,0,41,1,0,18,1,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,1,Credit Card,96.83,1640.25,0.0,No,91.125,0,0,5,14.822389352148804,1
CUST-15879,1,0,25,0,0,53,1,No,Fiber Optic,No,Yes,No,No,Yes,No,Two Year,1,Mailed Check,93.38,4727.77,2.0,No,89.20320754716982,0,0,2,11.3723893521488,0
CUST-13353,1,0,19,1,0,1,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,1,Electronic Check,19.3,21.03,2.0,Yes,21.03,1,0,0,-3.44661135928526,0
CUST-16825,0,0,36,1,0,10,1,No,DSL,No,No,No,No,No,Yes,Two Year,0,Electronic Check,48.57,470.55,4.0,Yes,47.055,0,1,1,-12.7335326547922,0
CUST-16463,1,0,50,1,0,10,1,No,DSL,No,Yes,No,No,No,No,Month-to-Month,0,Electronic Check,52.62,502.06,2.0,Yes,50.206,0,0,1,-8.683532654792202,1
CUST-15480,1,0,64,1,1,40,1,No,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Month-to-Month,1,Electronic Check,85.69,3314.24,0.0,Yes,82.856,0,0,4,3.682389352148803,1
CUST-14078,1,0,59,0,1,24,1,No,DSL,No,No,Yes,No,No,No,Month-to-Month,1,Electronic Check,55.05,1259.96,6.0,No,52.498333333333335,0,1,1,-6.2535326547922025,1
CUST-14447,1,0,30,0,0,23,1,No,Fiber Optic,No,No,No,No,No,No,Month-to-Month,0,Bank Transfer,69.22,1498.84,2.0,No,65.16695652173912,0,0,0,-12.787610647851196,1
CUST-11616,1,0,41,0,1,21,0,No Phone Service,Fiber Optic,No,No,No,Yes,Yes,No,One Year,1,Mailed Check,80.68,1610.44,2.0,No,76.68761904761905,0,0,2,-1.3276106478511878,0
CUST-14655,0,0,64,0,0,66,1,No,Fiber Optic,No,Yes,No,No,Yes,No,One Year,0,Electronic Check,73.94,4697.68,0.0,No,71.1769696969697,0,0,2,-8.067610647851197,0
CUST-13671,0,0,61,1,0,22,1,Yes,DSL,No,No,Yes,No,No,Yes,One Year,1,Bank Transfer,72.49,1527.94,1.0,No,69.45181818181818,0,0,2,11.186467345207795,0
CUST-15316,1,1,79,1,1,41,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Bank Transfer,18.86,762.05,5.0,No,18.586585365853658,0,1,0,-3.8866113592852614,1
CUST-11057,1,0,35,1,0,26,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One Year,0,Electronic Check,76.7,1940.71,3.0,No,74.64269230769231,0,0,4,15.396467345207803,0
CUST-12024,1,0,56,0,0,22,0,No Phone Service,Fiber Optic,No,Yes,No,No,Yes,No,One Year,1,Electronic Check,90.34,1886.83,1.0,Yes,85.765,0,0,2,8.332389352148809,0
CUST-10812,0,0,20,0,0,39,1,No,Fiber Optic,No,Yes,Yes,Yes,No,No,Month-to-Month,1,Bank Transfer,75.57,2902.38,2.0,No,74.42,0,0,3,-6.437610647851201,1
CUST-14602,0,0,63,0,0,15,1,No,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-to-Month,0,Electronic Check,88.16,1258.38,3.0,No,83.89200000000001,0,0,3,6.152389352148802,1
CUST-10065,0,0,49,1,0,28,1,No,DSL,No,No,No,No,No,Yes,One Year,0,Electronic Check,54.65,1512.69,3.0,No,54.02464285714286,0,0,1,-6.653532654792201,0
CUST-11005,1,0,42,1,0,20,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,0,Credit Card,25.69,492.74,1.0,No,24.637,0,0,0,2.9433886407147405,0
CUST-14758,1,0,54,0,0,3,1,No,DSL,Yes,No,No,Yes,Yes,Yes,Two Year,0,Credit Card,76.85,222.87,1.0,No,74.29,1,0,4,15.546467345207795,0
CUST-13409,1,0,24,1,0,32,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Electronic Check,18.0,547.22,2.0,No,17.100625,0,0,0,-4.746611359285261,1
CUST-11201,0,1,69,0,0,7,1,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Month-to-Month,1,Mailed Check,98.25,661.94,4.0,Yes,94.56285714285715,0,1,2,16.242389352148805,1
CUST-11320,1,0,38,0,0,13,1,No,Fiber Optic,Yes,No,No,No,No,Yes,Month-to-Month,1,Mailed Check,75.56,930.18,3.0,No,71.55230769230769,0,0,2,-6.447610647851192,1
CUST-16656,0,0,48,0,1,11,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-Month,0,Mailed Check,47.47,497.59,5.0,No,45.235454545454544,0,1,2,-13.8335326547922,1
CUST-12585,1,1,72,1,0,47,1,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-Month,0,Credit Card,72.12,3260.91,2.0,Yes,69.38106382978724,0,0,4,10.816467345207805,1
CUST-15180,0,0,21,0,1,25,1,No,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-Month,1,Electronic Check,72.6,1710.49,2.0,Yes,68.4196,0,0,2,-9.4076106478512,1
CUST-16116,1,0,57,0,0,72,1,No,Fiber Optic,No,No,Yes,No,No,No,One Year,0,Electronic Check,72.5,5190.96,3.0,No,72.09666666666666,0,0,1,-9.507610647851195,0
CUST-16529,1,1,70,0,0,66,1,No,Fiber Optic,No,Yes,No,Yes,No,Yes,Two Year,0,Mailed Check,85.28,5535.01,4.0,No,83.86378787878789,0,1,3,3.2723893521488066,0
CUST-10486,1,0,40,1,0,50,1,No,Fiber Optic,No,No,Yes,Yes,No,No,Month-to-Month,1,Electronic Check,71.42,3478.61,2.0,Yes,69.57220000000001,0,0,2,-10.587610647851193,1
CUST-15026,1,0,58,0,0,31,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two Year,1,Credit Card,70.06,2110.81,1.0,No,68.09064516129033,0,0,4,8.756467345207803,0
CUST-12521,0,0,19,1,1,11,1,No,Fiber Optic,No,Yes,No,No,No,No,Month-to-Month,0,Electronic Check,70.7,741.88,6.0,Yes,67.44363636363636,0,1,1,-11.307610647851192,1
CUST-11672,0,0,44,0,0,22,1,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-Month,1,Bank Transfer,66.87,1458.43,4.0,Yes,66.29227272727273,0,1,4,5.566467345207805,1
CUST-12847,1,0,36,0,1,17,1,No,Fiber Optic,Yes,No,Yes,No,No,No,Month-to-Month,1,Electronic Check,79.42,1299.06,2.0,Yes,76.41529411764705,0,0,2,-2.587610647851193,1
CUST-11061,0,0,48,0,1,53,0,No Phone Service,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,1,Mailed Check,77.13,3864.92,3.0,No,72.92301886792453,0,0,2,-4.877610647851199,1
CUST-10921,0,0,58,0,1,48,1,No,Fiber Optic,Yes,No,Yes,No,No,No,One Year,1,Mailed Check,64.94,3014.69,2.0,No,62.806041666666665,0,0,2,-17.067610647851197,0
CUST-10322,1,0,30,1,1,20,1,No,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,1,Electronic Check,66.55,1273.03,2.0,No,63.6515,0,0,1,-15.457610647851197,1
CUST-12748,1,0,45,0,0,16,1,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,0,Credit Card,96.32,1539.48,5.0,Yes,96.2175,0,1,6,14.312389352148799,1
CUST-12303,1,0,28,0,0,62,1,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-Month,1,Mailed Check,70.46,4114.44,2.0,Yes,66.36193548387097,0,0,3,9.156467345207794,1
CUST-10248,1,0,21,1,0,16,1,No,DSL,No,No,No,No,No,No,Two Year,0,Bank Transfer,45.71,724.31,0.0,No,45.269375,0,0,0,-15.593532654792199,0
CUST-16957,0,0,61,1,0,39,1,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,Month-to-Month,0,Electronic Check,87.09,3190.51,0.0,Yes,81.80794871794872,0,0,3,5.082389352148809,1
CUST-16033,1,0,50,1,0,42,1,No,Fiber Optic,No,No,Yes,No,Yes,Yes,Two Year,0,Electronic Check,86.28,3609.25,1.0,No,85.93452380952381,0,0,3,4.2723893521488066,0
CUST-12942,0,1,70,1,0,35,1,No,Fiber Optic,No,No,No,Yes,No,No,Month-to-Month,0,Electronic Check,66.26,2204.94,4.0,Yes,62.998285714285714,0,1,1,-15.74761064785119,1
CUST-16542,0,1,80,0,1,7,1,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-Month,0,Credit Card,56.78,390.62,4.0,No,55.80285714285714,0,1,3,-4.523532654792199,1
CUST-14810,0,1,80,1,0,11,0,No Phone Service,Fiber Optic,Yes,No,No,No,Yes,No,Month-to-Month,0,Electronic Check,83.5,902.69,3.0,No,82.06272727272727,0,0,2,1.4923893521488054,1
CUST-10231,1,0,47,1,0,72,0,No Phone Service,DSL,No,No,Yes,Yes,Yes,Yes,Two Year,0,Electronic Check,82.58,5634.14,0.0,No,78.25194444444445,0,0,4,21.2764673452078,0
CUST-12228,1,0,55,0,1,37,1,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One Year,0,Electronic Check,78.06,2861.54,1.0,No,77.33891891891892,0,0,4,16.756467345207803,0
CUST-15756,1,0,62,0,0,53,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,0,Electronic Check,21.85,1111.33,1.0,No,20.968490566037733,0,0,0,-0.8966113592852594,0
CUST-14392,0,0,50,0,0,8,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Electronic Check,30.4,237.08,5.0,No,29.635,0,1,0,7.653388640714738,1
CUST-14536,0,0,52,1,0,71,1,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,One Year,1,Bank Transfer,91.57,6219.94,1.0,No,87.60478873239435,0,0,4,9.562389352148799,0
CUST-13463,1,0,44,0,0,48,1,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-Month,1,Mailed Check,59.27,2772.55,3.0,No,57.76145833333334,0,0,2,-2.0335326547921966,1
CUST-13686,1,1,73,1,0,47,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Mailed Check,18.0,798.38,3.0,No,16.986808510638298,0,0,0,-4.746611359285261,1
CUST-14604,0,0,33,1,0,38,1,Yes,Fiber Optic,No,No,No,No,Yes,No,One Year,1,Mailed Check,81.37,3008.68,3.0,Yes,79.1757894736842,0,0,1,-0.63761064785119,0
CUST-15330,0,0,18,0,0,12,1,Yes,Fiber Optic,No,No,No,No,Yes,No,One Year,0,Credit Card,66.46,775.53,2.0,Yes,64.6275,0,0,1,-15.5476106478512,0
CUST-12939,1,1,76,1,1,5,1,Yes,Fiber Optic,No,No,No,No,No,No,Two Year,1,Bank Transfer,78.69,375.84,3.0,No,75.16799999999999,1,0,0,-3.317610647851197,0
CUST-15396,1,0,45,1,1,24,1,No,Fiber Optic,No,Yes,No,Yes,No,Yes,Two Year,0,Electronic Check,81.34,1845.54,2.0,No,76.8975,0,0,3,-0.6676106478511912,0
CUST-14678,1,0,49,0,0,12,1,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-to-Month,1,Electronic Check,84.33,954.55,4.0,Yes,79.54583333333333,0,1,3,2.3223893521488037,1
CUST-16504,0,0,21,0,0,12,0,No Phone Service,Fiber Optic,No,No,No,Yes,No,Yes,One Year,1,Bank Transfer,78.5,880.46,1.0,Yes,73.37166666666667,0,0,2,-3.5076106478511946,0
CUST-15017,1,0,27,1,1,15,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,0,Mailed Check,23.24,337.52,1.0,No,22.50133333333333,0,0,0,0.49338864071473765,0
CUST-10265,1,0,32,1,1,65,1,Yes,DSL,No,No,No,Yes,No,No,Month-to-Month,1,Electronic Check,62.49,3998.1,1.0,No,61.50923076923077,0,0,1,1.1864673452078023,1
CUST-14767,0,1,70,1,0,52,1,No,Fiber Optic,No,No,No,No,Yes,No,One Year,1,Electronic Check,69.09,3463.81,2.0,No,66.61173076923077,0,0,1,-12.917610647851191,0
CUST-13127,1,0,27,1,1,56,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,0,Mailed Check,23.91,1329.7,1.0,No,23.744642857142857,0,0,0,1.1633886407147394,1
CUST-15448,0,0,28,0,1,21,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,0,Electronic Check,18.0,370.3,1.0,No,17.633333333333333,0,0,0,-4.746611359285261,1
CUST-10838,1,0,45,1,0,68,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-Month,0,Electronic Check,53.22,3438.66,3.0,No,50.5685294117647,0,0,2,-8.0835326547922,1
CUST-10014,1,0,34,1,0,13,1,No,DSL,No,Yes,Yes,No,Yes,Yes,One Year,1,Credit Card,66.22,827.94,2.0,No,63.68769230769231,0,0,4,4.916467345207799,0
CUST-14165,1,0,31,0,0,72,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Bank Transfer,18.0,1217.4,1.0,No,16.908333333333335,0,0,0,-4.746611359285261,1
CUST-13257,1,0,48,1,0,12,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Bank Transfer,27.16,308.62,5.0,Yes,25.718333333333334,0,1,0,4.413388640714739,1
CUST-13758,0,0,50,0,1,4,1,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One Year,1,Bank Transfer,68.56,262.41,2.0,Yes,65.6025,1,0,5,7.256467345207803,0
CUST-10008,1,0,43,0,0,25,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,0,Mailed Check,31.18,742.01,2.0,No,29.6804,0,0,0,8.433388640714739,0
CUST-11039,1,0,28,0,0,35,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,0,Bank Transfer,21.8,733.46,1.0,No,20.956,0,0,0,-0.9466113592852601,1
CUST-13720,0,0,63,1,0,6,1,Yes,Fiber Optic,Yes,No,No,No,No,No,One Year,0,Bank Transfer,56.9,337.29,4.0,Yes,56.215,1,1,1,-25.107610647851196,0
CUST-14215,1,0,47,0,0,36,1,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Month-to-Month,1,Mailed Check,85.6,2953.75,7.0,No,82.04861111111111,0,1,4,3.5923893521487997,1
CUST-13578,0,0,37,1,0,17,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,0,Bank Transfer,21.79,352.36,2.0,Yes,20.72705882352941,0,0,0,-0.9566113592852616,1
CUST-12868,0,0,32,0,0,44,1,No,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-Month,1,Bank Transfer,73.56,3158.45,2.0,Yes,71.78295454545454,0,0,2,-8.447610647851192,1
CUST-10339,0,1,84,0,1,9,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,1,Credit Card,20.92,184.54,0.0,No,20.504444444444445,0,0,0,-1.826611359285259,0
CUST-11720,1,0,22,0,0,41,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,1,Bank Transfer,28.95,1163.28,2.0,No,28.372682926829267,0,0,0,6.2033886407147385,0
CUST-13757,1,0,24,0,0,38,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,0,Credit Card,23.85,891.26,1.0,No,23.45421052631579,0,0,0,1.1033886407147406,1
CUST-12577,0,0,32,1,0,19,1,No,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,1,Electronic Check,83.6,1508.16,5.0,Yes,79.37684210526317,0,1,1,1.5923893521487997,1
CUST-13032,1,0,18,1,0,22,1,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Two Year,1,Electronic Check,98.37,2072.16,2.0,Yes,94.18909090909091,0,0,4,16.36238935214881,0
CUST-10622,0,0,45,0,0,26,1,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Two Year,1,Mailed Check,105.41,2656.15,3.0,No,102.15961538461539,0,0,3,23.402389352148802,0
CUST-16986,0,0,22,1,0,7,1,No,Fiber Optic,Yes,No,No,No,Yes,No,Month-to-Month,0,Electronic Check,73.71,495.25,4.0,Yes,70.75,0,1,2,-8.2976106478512,1
CUST-12586,1,0,51,1,0,6,1,No,DSL,Yes,No,No,Yes,No,No,Two Year,1,Electronic Check,57.63,319.67,1.0,No,53.278333333333336,1,0,2,-3.673532654792197,0
CUST-15653,1,0,50,1,0,25,1,No,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Two Year,0,Electronic Check,76.55,1853.17,2.0,No,74.1268,0,0,4,-5.457610647851197,0
CUST-11181,1,0,63,0,0,21,1,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Month-to-Month,0,Electronic Check,82.54,1708.27,2.0,Yes,81.34619047619047,0,0,3,0.5323893521488117,1
CUST-13491,1,0,41,1,0,68,1,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Two Year,0,Electronic Check,94.22,6195.65,3.0,No,91.1125,0,0,4,12.212389352148804,0
CUST-11315,0,1,75,1,0,72,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,0,Credit Card,18.4,1312.2,2.0,No,18.225,0,0,0,-4.346611359285262,1
CUST-12223,1,0,29,1,1,63,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,0,Electronic Check,27.83,1657.91,5.0,No,26.316031746031747,0,1,0,5.0833886407147375,1
CUST-12629,1,1,70,1,0,60,1,No,Fiber Optic,No,No,Yes,No,Yes,No,One Year,1,Credit Card,85.64,4867.92,2.0,Yes,81.132,0,0,2,3.632389352148806,0
CUST-12415,1,0,44,0,0,44,0,No Phone Service,Fiber Optic,Yes,No,No,No,Yes,No,Month-to-Month,0,Electronic Check,82.81,3430.29,2.0,Yes,77.96113636363636,0,0,2,0.8023893521488077,1
CUST-10196,0,1,68,0,0,7,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,1,Mailed Check,23.96,166.31,1.0,No,23.75857142857143,0,0,0,1.21338864071474,0
CUST-13878,1,0,46,0,0,11,1,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-Month,1,Credit Card,58.4,638.38,2.0,No,58.03454545454545,0,0,3,-2.903532654792201,1
CUST-16506,0,0,33,0,1,20,1,No,DSL,No,No,Yes,Yes,No,No,Month-to-Month,0,Electronic Check,57.87,1115.08,3.0,Yes,55.754,0,0,2,-3.4335326547922023,1
CUST-11193,0,1,83,0,1,16,1,No,DSL,Yes,No,No,Yes,Yes,No,Two Year,1,Bank Transfer,62.71,986.24,2.0,No,61.64,0,0,3,1.4064673452078011,0
CUST-16357,0,0,51,0,0,21,1,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Month-to-Month,1,Bank Transfer,74.83,1497.72,4.0,Yes,71.32000000000001,0,1,2,-7.177610647851196,1
CUST-14882,0,0,24,1,0,60,1,No,Fiber Optic,No,Yes,Yes,Yes,No,No,One Year,1,Electronic Check,85.2,5007.18,1.0,No,83.453,0,0,3,3.1923893521488083,0
CUST-10432,0,0,57,0,1,7,1,No,Fiber Optic,Yes,Yes,No,Yes,No,No,One Year,0,Bank Transfer,80.94,544.43,4.0,Yes,77.77571428571427,0,1,3,-1.0676106478511969,0
CUST-12233,0,1,77,0,1,13,1,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-Month,0,Mailed Check,60.28,785.36,4.0,No,60.41230769230769,0,1,3,-1.0235326547921986,1
CUST-16137,1,0,38,1,1,17,1,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Month-to-Month,1,Credit Card,94.54,1577.55,2.0,Yes,92.79705882352941,0,0,4,12.532389352148812,1
CUST-11483,1,0,25,1,0,36,1,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Two Year,1,Electronic Check,75.96,2615.99,4.0,Yes,72.66638888888889,0,1,3,-6.047610647851201,0
CUST-16750,1,0,58,1,0,22,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,0,Credit Card,24.04,512.59,0.0,No,23.299545454545456,0,0,0,1.2933886407147384,0
CUST-11565,1,0,21,0,1,7,1,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Month-to-Month,1,Credit Card,85.53,598.2,4.0,Yes,85.45714285714287,0,1,3,3.5223893521488066,1
CUST-13668,1,0,25,0,0,57,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Mailed Check,22.25,1266.53,1.0,No,22.21982456140351,0,0,0,-0.4966113592852608,1
CUST-15214,1,0,53,0,0,14,1,No,Fiber Optic,No,No,Yes,No,Yes,Yes,Two Year,0,Electronic Check,97.24,1343.62,0.0,No,95.97285714285714,0,0,3,15.2323893521488,0
CUST-15929,1,0,36,0,1,30,1,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-Month,0,Bank Transfer,62.7,1855.18,2.0,No,61.839333333333336,0,0,4,1.3964673452078031,1
CUST-14427,1,0,42,0,0,47,1,No,DSL,Yes,Yes,Yes,Yes,No,No,Two Year,1,Electronic Check,70.18,3197.68,1.0,No,68.03574468085107,0,0,4,8.876467345207807,0
CUST-10604,0,0,61,1,0,24,1,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,0,Credit Card,85.18,1957.1,7.0,Yes,81.54583333333333,0,1,2,3.1723893521488122,1
CUST-15797,0,0,50,0,0,7,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,1,Bank Transfer,28.9,199.07,1.0,Yes,28.43857142857143,0,0,0,6.153388640714738,0
CUST-12916,1,0,50,1,0,72,1,No,DSL,No,No,No,Yes,No,Yes,Month-to-Month,1,Mailed Check,57.86,3996.91,5.0,Yes,55.51263888888889,0,1,2,-3.4435326547922003,1
CUST-12110,0,1,77,0,0,19,1,No,Fiber Optic,No,Yes,No,Yes,Yes,No,Two Year,1,Mailed Check,77.83,1439.12,1.0,No,75.74315789473684,0,0,3,-4.177610647851196,0
CUST-16323,1,0,59,1,0,58,1,Yes,DSL,No,No,No,Yes,Yes,Yes,One Year,1,Electronic Check,65.85,3662.97,1.0,No,63.15465517241379,0,0,3,4.546467345207795,0
CUST-14503,1,0,60,1,0,9,1,No,Fiber Optic,No,No,Yes,Yes,No,No,Two Year,0,Electronic Check,80.07,696.95,5.0,Yes,77.4388888888889,0,1,2,-1.9376106478512014,0
CUST-14705,1,0,49,0,0,4,0,No Phone Service,Fiber Optic,No,No,No,Yes,No,Yes,Month-to-Month,1,Mailed Check,86.5,327.92,4.0,No,81.98,1,1,2,4.492389352148805,1
CUST-15610,1,0,39,1,1,30,1,No,DSL,No,Yes,No,No,No,No,One Year,0,Credit Card,53.32,1541.28,2.0,No,51.376,0,0,1,-7.983532654792199,0
CUST-14213,1,0,31,1,1,34,1,No,Fiber Optic,No,No,No,No,Yes,No,One Year,1,Electronic Check,80.39,2652.9,4.0,No,78.0264705882353,0,1,1,-1.617610647851194,0
CUST-14581,0,0,46,0,0,9,1,No,DSL,No,No,No,Yes,No,No,Month-to-Month,1,Bank Transfer,47.56,411.45,2.0,Yes,45.71666666666667,0,0,1,-13.743532654792197,1
CUST-16721,1,0,45,1,0,21,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Electronic Check,31.71,643.37,5.0,No,30.636666666666667,0,1,0,8.96338864071474,1
CUST-16688,0,0,61,1,1,59,1,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-Month,1,Electronic Check,74.13,4238.39,1.0,Yes,71.8371186440678,0,0,4,12.826467345207796,1
CUST-12505,1,0,30,1,0,40,1,No,DSL,No,No,No,No,No,No,One Year,1,Electronic Check,45.66,1793.07,0.0,No,44.82675,0,0,0,-15.643532654792203,0
CUST-14963,1,0,55,0,1,72,1,No,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-to-Month,0,Electronic Check,83.08,5946.67,5.0,No,82.59263888888889,0,1,3,1.0723893521488037,1
CUST-11561,0,0,42,0,0,12,1,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,0,Bank Transfer,67.03,760.16,3.0,Yes,63.346666666666664,0,0,0,-14.977610647851193,1
